"order_id","user_id","eval_set","order_number","order_dow","order_hour_of_day","days_since_prior_order"
604869,8450,"train",34,4,"20",4
323610,8460,"train",5,4,"07",8
347228,8471,"train",9,4,"12",14
816400,8484,"train",12,1,"10",30
626285,8532,"train",7,4,"18",4
109079,8535,"train",69,1,"23",0
506743,8536,"train",8,0,"11",30
991741,8559,"train",5,1,"14",30
775542,8563,"train",12,3,"16",21
150112,8578,"train",36,3,"18",4
437303,8579,"train",4,6,"14",21
573858,8592,"train",5,0,"10",27
54809,8601,"train",64,4,"09",2
680553,8604,"train",5,1,"17",14
875443,8610,"train",5,5,"16",8
144558,8627,"train",29,0,"10",2
518208,8629,"train",4,3,"20",4
202772,8639,"train",42,0,"17",5
997622,8661,"train",38,3,"09",2
565507,8667,"train",10,1,"16",30
716091,8677,"train",44,4,"15",13
940905,8679,"train",6,6,"21",12
319276,8706,"train",46,0,"09",7
637650,8727,"train",27,1,"09",30
556264,8735,"train",10,5,"08",25
610113,8738,"train",20,5,"05",30
539663,8747,"train",82,0,"21",4
684228,8751,"train",9,5,"07",7
566425,8756,"train",8,4,"19",30
335516,8759,"train",5,0,"12",30
684648,8760,"train",16,0,"15",8
130411,8769,"train",14,1,"11",30
172193,8777,"train",27,0,"17",5
647049,8801,"train",26,0,"13",7
921634,8807,"train",6,1,"11",6
251148,8832,"train",100,1,"15",3
52794,8834,"train",4,0,"15",30
99201,8836,"train",18,6,"16",30
673470,8846,"train",35,4,"21",16
848946,8847,"train",14,1,"11",13
470719,8848,"train",7,6,"11",2
138552,8852,"train",45,0,"15",1
360088,8863,"train",4,5,"17",5
776140,8905,"train",10,3,"22",6
722653,8951,"train",5,0,"16",30
147872,8956,"train",7,4,"12",20
307081,8962,"train",12,6,"09",10
41810,8972,"train",9,1,"19",15
577424,8975,"train",45,6,"11",7
844297,8985,"train",6,1,"12",30
230792,8987,"train",8,0,"13",30
804459,8989,"train",4,3,"17",30
665772,8997,"train",6,0,"11",3
899607,8998,"train",22,4,"20",17
831974,9000,"train",11,3,"13",20
796973,9025,"train",9,3,"08",18
903128,9031,"train",5,6,"20",10
985034,9039,"train",7,5,"11",20
637136,9042,"train",7,6,"11",27
521049,9043,"train",7,0,"12",8
221175,9051,"train",7,4,"18",25
411405,9059,"train",7,2,"20",6
219512,9122,"train",8,5,"15",7
413030,9137,"train",7,6,"12",27
940480,9150,"train",14,4,"13",8
941421,9208,"train",27,4,"12",15
300481,9227,"train",18,6,"11",7
471886,9235,"train",8,2,"09",30
939532,9244,"train",25,1,"07",27
112518,9274,"train",38,3,"20",1
122647,9304,"train",4,0,"14",21
531589,9305,"train",14,6,"15",14
613327,9306,"train",8,0,"19",30
787916,9312,"train",8,6,"13",14
555738,9321,"train",29,4,"16",4
260951,9359,"train",11,3,"15",30
322502,9403,"train",6,4,"08",8
274163,9410,"train",52,1,"16",8
494774,9412,"train",7,6,"16",30
629282,9423,"train",22,3,"15",0
563809,9428,"train",19,2,"15",25
508017,9441,"train",52,0,"10",2
436895,9442,"train",4,5,"15",25
247223,9470,"train",9,0,"08",15
940592,9475,"train",17,3,"09",12
739120,9478,"train",8,6,"09",18
646325,9530,"train",31,0,"14",5
742065,9546,"train",4,5,"01",7
953730,9550,"train",4,6,"11",23
64604,9553,"train",6,6,"15",4
788963,9557,"train",15,0,"10",13
718344,9563,"train",5,0,"09",18
597879,9564,"train",4,2,"19",30
569016,9574,"train",10,2,"15",8
624451,9582,"train",23,0,"07",6
302277,9585,"train",13,0,"17",24
664871,9602,"train",23,5,"13",16
501607,9631,"train",5,0,"13",30
2737,9636,"train",13,0,"19",12
647604,9657,"train",45,1,"11",29
272402,9675,"train",45,4,"11",5
670134,9683,"train",4,5,"15",30
135370,9684,"train",4,0,"11",30
175753,9695,"train",6,1,"14",21
121908,9711,"train",12,0,"13",26
255925,9735,"train",7,6,"14",6
901254,9752,"train",31,0,"12",30
99728,9763,"train",7,6,"16",30
615484,9772,"train",13,4,"19",8
239246,9773,"train",40,5,"17",10
526672,9796,"train",11,0,"12",30
138712,9813,"train",6,0,"17",19
171737,9821,"train",6,1,"17",19
26319,9828,"train",8,4,"15",23
741872,9834,"train",22,1,"17",30
208311,9849,"train",7,2,"14",12
148391,9852,"train",46,6,"08",9
494823,9861,"train",7,4,"12",27
817214,9863,"train",4,3,"19",30
583472,9865,"train",14,0,"12",15
992387,9869,"train",16,5,"11",11
993271,9873,"train",5,3,"14",21
828195,9876,"train",16,4,"10",30
273817,9937,"train",6,1,"16",6
628608,9944,"train",5,0,"13",7
484322,9950,"train",69,5,"20",12
338341,9960,"train",28,0,"12",5
172904,9962,"train",7,1,"15",2
933467,9986,"train",7,5,"17",1
493909,9989,"train",11,3,"08",7
234281,9990,"train",9,0,"02",16
984901,9998,"train",5,2,"08",4
13061,10006,"train",4,4,"11",30
759719,10007,"train",5,6,"17",28
662126,10010,"train",5,3,"10",8
57325,10029,"train",14,3,"18",4
384115,10032,"train",15,1,"17",15
845243,10037,"train",31,4,"14",21
808234,10078,"train",7,3,"19",30
158120,10085,"train",5,5,"13",30
223024,10110,"train",10,6,"13",7
338746,10111,"train",5,3,"16",30
1275,10125,"train",5,0,"12",30
471511,10126,"train",17,5,"19",21
356885,10127,"train",7,4,"13",27
331036,10129,"train",19,1,"22",7
862656,10138,"train",6,2,"17",13
404319,10153,"train",8,4,"10",14
258448,10157,"train",91,6,"15",3
959447,10158,"train",27,2,"11",25
703049,10160,"train",11,0,"17",14
396266,10184,"train",4,0,"09",0
921703,10190,"train",6,5,"06",5
49060,10197,"train",8,0,"11",16
264314,10202,"train",13,6,"07",0
110358,10207,"train",9,4,"13",16
841459,10237,"train",8,2,"11",30
185650,10246,"train",15,1,"16",12
662900,10263,"train",18,5,"13",30
85766,10280,"train",15,6,"11",30
574787,10290,"train",10,3,"13",12
546353,10292,"train",54,5,"13",1
543142,10296,"train",10,2,"15",14
830514,10314,"train",15,0,"08",6
306863,10340,"train",12,6,"18",15
416543,10341,"train",26,6,"09",21
306737,10346,"train",5,2,"08",21
139567,10348,"train",4,5,"15",30
368229,10351,"train",14,6,"16",21
678040,10362,"train",10,2,"10",30
884027,10371,"train",4,6,"10",9
802493,10377,"train",5,4,"19",4
786204,10384,"train",29,3,"11",7
945343,10392,"train",4,3,"12",3
627640,10396,"train",46,0,"16",2
132189,10400,"train",33,2,"19",11
50672,10403,"train",16,0,"17",30
426461,10410,"train",4,2,"08",12
477338,10421,"train",19,2,"21",30
969084,10446,"train",19,1,"15",6
236195,10462,"train",5,0,"14",9
104914,10474,"train",6,2,"08",15
888882,10480,"train",4,6,"12",30
726253,10483,"train",18,1,"14",20
901442,10484,"train",6,4,"20",8
380373,10491,"train",24,5,"11",4
835409,10503,"train",13,4,"14",21
807022,10512,"train",23,1,"11",29
863556,10519,"train",54,5,"17",0
776102,10522,"train",4,6,"15",8
947827,10565,"train",4,5,"20",30
845915,10571,"train",13,0,"13",7
855536,10579,"train",60,4,"10",30
480601,10583,"train",8,6,"18",13
99164,10599,"train",4,0,"15",26
186320,10600,"train",100,1,"17",4
48238,10602,"train",35,2,"13",13
708529,10605,"train",27,1,"13",30
516310,10617,"train",25,6,"22",7
823885,10639,"train",27,4,"21",22
206368,10658,"train",7,5,"18",2
896566,10659,"train",8,4,"12",8
365206,10661,"train",4,4,"16",5
385529,10673,"train",20,3,"13",13
982737,10677,"train",7,6,"09",30
964480,10699,"train",23,0,"14",7
125763,10706,"train",6,5,"16",5
708143,10708,"train",22,0,"20",5
427588,10712,"train",29,6,"11",12
95704,10738,"train",57,4,"09",4
887086,10742,"train",4,3,"20",13
520760,10760,"train",48,4,"19",9
114834,10789,"train",37,1,"07",10
906584,10798,"train",18,2,"11",17
627406,10814,"train",9,6,"15",12
61688,10828,"train",41,0,"16",6
131245,10830,"train",28,6,"10",20
549874,10833,"train",4,2,"16",5
604295,10834,"train",8,3,"14",30
799804,10849,"train",6,2,"10",30
102139,10883,"train",8,5,"15",0
480398,10895,"train",12,6,"15",20
905865,10896,"train",6,0,"19",22
905359,10897,"train",7,3,"23",27
378419,10902,"train",10,0,"09",13
360433,10929,"train",10,2,"13",6
176623,10939,"train",16,6,"15",7
426515,10950,"train",24,4,"18",8
885503,10962,"train",5,5,"10",15
511799,10974,"train",13,3,"19",29
158901,10976,"train",7,5,"20",30
160041,10982,"train",9,2,"12",9
584606,10983,"train",19,2,"15",30
429225,11000,"train",25,4,"13",9
217132,11005,"train",4,5,"17",30
508989,11026,"train",48,0,"12",7
891787,11035,"train",8,1,"06",9
546758,11036,"train",49,3,"11",12
53744,11042,"train",19,6,"19",30
90515,11049,"train",4,1,"14",9
633448,11077,"train",10,2,"18",8
431063,11080,"train",26,1,"13",30
228642,11090,"train",5,4,"11",1
222937,11111,"train",9,2,"11",12
247231,11117,"train",37,3,"14",8
344787,11120,"train",4,4,"15",30
158567,11121,"train",21,2,"16",6
749376,11122,"train",31,0,"15",2
768266,11124,"train",7,1,"22",30
801845,11138,"train",23,0,"12",26
357910,11150,"train",5,5,"08",30
534272,11152,"train",5,4,"18",14
809761,11157,"train",31,5,"10",19
823366,11178,"train",11,1,"19",8
927201,11182,"train",11,2,"21",17
152926,11185,"train",18,5,"13",5
662037,11204,"train",74,5,"09",3
736763,11210,"train",21,5,"13",11
155463,11212,"train",12,2,"17",20
298782,11221,"train",26,0,"16",30
25524,11249,"train",6,1,"13",14
768230,11258,"train",26,4,"12",26
452077,11278,"train",6,6,"20",10
141438,11281,"train",10,1,"22",13
470065,11304,"train",6,4,"16",8
519537,11308,"train",14,0,"17",30
818446,11311,"train",13,6,"15",30
717426,11315,"train",64,4,"20",5
369311,11325,"train",19,0,"11",20
23046,11340,"train",4,3,"19",6
400333,11350,"train",15,3,"10",14
222492,11354,"train",4,0,"15",7
149469,11374,"train",16,6,"12",13
81943,11377,"train",7,4,"18",30
923377,11382,"train",7,1,"09",30
635524,11383,"train",14,4,"13",3
689985,11421,"train",8,5,"09",15
825794,11437,"train",5,3,"18",6
68562,11439,"train",6,1,"08",30
47505,11443,"train",17,5,"10",30
12950,11456,"train",10,1,"14",13
752936,11458,"train",6,3,"14",30
854407,11463,"train",11,0,"11",24
569204,11467,"train",5,6,"12",30
640331,11498,"train",7,5,"12",11
724060,11513,"train",8,1,"11",20
469764,11516,"train",11,1,"13",6
17590,11533,"train",16,6,"15",1
953411,11538,"train",9,4,"20",18
486168,11545,"train",12,4,"18",30
558525,11547,"train",54,0,"13",3
639510,11554,"train",6,0,"17",15
343620,11571,"train",4,6,"11",30
17779,11576,"train",42,1,"15",7
879381,11582,"train",29,2,"11",8
623412,11584,"train",5,5,"18",6
200538,11596,"train",6,2,"21",2
882052,11615,"train",14,6,"09",11
967588,11650,"train",60,4,"14",4
172821,11656,"train",4,0,"12",30
125697,11663,"train",8,2,"05",23
353096,11674,"train",6,4,"10",7
528180,11683,"train",4,1,"13",4
308603,11689,"train",9,2,"07",10
651690,11725,"train",8,5,"11",30
15113,11726,"train",7,0,"18",0
729404,11729,"train",40,4,"09",14
484525,11737,"train",12,6,"17",6
28800,11750,"train",8,3,"11",30
635139,11771,"train",12,5,"13",30
98981,11777,"train",20,5,"14",30
942368,11786,"train",25,2,"08",10
885697,11793,"train",4,3,"11",30
499444,11798,"train",29,0,"07",22
499301,11821,"train",9,3,"16",4
752271,11831,"train",5,5,"12",14
825830,11836,"train",4,0,"12",17
877501,11850,"train",4,3,"15",30
930116,11876,"train",4,2,"08",9
903321,11880,"train",29,1,"11",15
132208,11894,"train",46,2,"13",27
622413,11900,"train",14,4,"17",1
445115,11913,"train",43,6,"17",7
571163,11916,"train",19,6,"08",10
35754,11920,"train",5,2,"10",30
290834,11921,"train",7,0,"11",28
58231,11929,"train",25,0,"18",17
755398,11944,"train",11,6,"14",12
734233,11947,"train",7,1,"16",17
678815,11977,"train",14,4,"16",15
563730,11982,"train",10,2,"16",25
187522,11996,"train",11,1,"08",7
925319,11999,"train",4,4,"20",0
145494,12007,"train",23,0,"12",9
710068,12027,"train",13,0,"11",14
373796,12035,"train",21,0,"18",4
246260,12038,"train",7,2,"08",21
686547,12048,"train",16,4,"11",9
163919,12058,"train",4,5,"01",30
141776,12061,"train",4,5,"16",22
517755,12077,"train",22,3,"08",30
795979,12086,"train",7,0,"19",21
85887,12088,"train",10,0,"09",11
110704,12091,"train",59,4,"11",3
518859,12128,"train",65,3,"09",7
522886,12134,"train",6,5,"17",7
929712,12138,"train",4,0,"17",5
385032,12144,"train",5,3,"11",2
508458,12152,"train",4,4,"15",30
315478,12156,"train",5,4,"13",4
89173,12178,"train",9,2,"19",30
148956,12183,"train",9,5,"13",11
448538,12188,"train",27,3,"14",6
366692,12189,"train",4,2,"11",5
926797,12195,"train",20,6,"18",16
840010,12198,"train",20,3,"19",15
278071,12208,"train",5,5,"10",11
96611,12242,"train",10,0,"12",7
741112,12249,"train",57,0,"11",1
625435,12253,"train",24,3,"09",17
679732,12267,"train",11,6,"20",25
68293,12275,"train",7,2,"15",8
490253,12285,"train",15,4,"16",30
216128,12301,"train",15,1,"11",30
987771,12318,"train",18,1,"17",3
414130,12327,"train",8,1,"22",8
575015,12353,"train",4,2,"07",1
400662,12360,"train",9,3,"20",13
699766,12365,"train",14,4,"15",12
596662,12371,"train",45,1,"11",4
448264,12375,"train",26,0,"14",11
837835,12376,"train",4,0,"13",18
410798,12377,"train",21,5,"08",28
426392,12384,"train",5,3,"17",30
78067,12387,"train",12,6,"08",30
660810,12388,"train",4,0,"22",15
139649,12392,"train",12,3,"12",6
445877,12400,"train",55,1,"07",3
802728,12434,"train",10,0,"11",21
117806,12439,"train",11,1,"15",3
974375,12442,"train",35,0,"15",9
868868,12451,"train",10,6,"16",23
428204,12452,"train",6,6,"12",30
905224,12464,"train",9,2,"08",30
161532,12469,"train",58,5,"10",4
380510,12470,"train",72,5,"11",30
498444,12472,"train",5,2,"16",30
393046,12473,"train",100,5,"12",3
720489,12480,"train",54,4,"23",10
99647,12483,"train",38,2,"16",10
120692,12493,"train",8,0,"16",30
317922,12495,"train",5,0,"16",27
942507,12508,"train",8,3,"23",30
343773,12528,"train",27,6,"15",8
245941,12547,"train",6,2,"23",27
393282,12552,"train",19,0,"12",10
998051,12567,"train",5,5,"08",30
231307,12578,"train",8,6,"13",30
627473,12582,"train",4,6,"11",30
363403,12587,"train",100,3,"09",6
710018,12599,"train",16,0,"16",30
164965,12601,"train",7,3,"14",30
360622,12608,"train",10,1,"13",5
95695,12620,"train",11,2,"20",30
249628,12621,"train",11,4,"10",30
340458,12650,"train",16,6,"20",6
403531,12665,"train",22,6,"16",16
992807,12676,"train",6,6,"21",30
805290,12693,"train",26,0,"10",7
105917,12696,"train",21,3,"14",9
822631,12707,"train",12,1,"10",13
696750,12725,"train",12,2,"12",30
432907,12745,"train",5,3,"15",30
641965,12755,"train",35,5,"07",8
886002,12759,"train",50,0,"11",8
4790,12762,"train",4,0,"16",30
518647,12766,"train",5,5,"16",3
963593,12767,"train",16,6,"18",26
872847,12770,"train",8,2,"10",30
114084,12791,"train",5,4,"12",30
186328,12824,"train",59,5,"18",1
172371,12848,"train",4,1,"14",6
281020,12872,"train",4,1,"11",7
795077,12909,"train",13,0,"10",21
100228,12918,"train",18,4,"10",8
417873,12931,"train",7,0,"16",15
676480,12937,"train",10,0,"10",13
906490,12941,"train",8,1,"15",7
822091,12953,"train",28,1,"06",11
200675,12979,"train",7,4,"13",14
313893,12989,"train",8,6,"10",6
698056,13007,"train",40,6,"15",8
474002,13018,"train",28,5,"13",30
808448,13020,"train",7,0,"16",16
240161,13025,"train",4,1,"18",25
532740,13029,"train",8,1,"14",8
805877,13038,"train",10,5,"15",19
193515,13041,"train",35,6,"10",14
644853,13072,"train",31,1,"14",14
880165,13086,"train",4,5,"17",30
866177,13094,"train",17,5,"10",30
867258,13098,"train",8,5,"11",7
384332,13107,"train",92,6,"12",1
528505,13111,"train",9,0,"09",18
913247,13132,"train",5,1,"12",3
704533,13137,"train",8,0,"07",10
759578,13143,"train",10,0,"10",30
496261,13152,"train",38,6,"16",10
700552,13170,"train",11,2,"22",8
778097,13189,"train",43,5,"09",14
664833,13212,"train",20,6,"16",19
99103,13218,"train",31,6,"09",7
102605,13229,"train",32,6,"13",15
576366,13230,"train",31,4,"00",7
229154,13246,"train",23,4,"18",3
446292,13260,"train",42,4,"18",3
639240,13276,"train",24,4,"15",8
739159,13283,"train",4,2,"20",5
18064,13286,"train",12,0,"01",30
998448,13300,"train",4,1,"13",11
738880,13312,"train",4,2,"12",30
211446,13316,"train",9,3,"17",20
623972,13327,"train",8,6,"17",18
210330,13330,"train",72,5,"14",3
940810,13332,"train",17,1,"16",6
622724,13336,"train",5,6,"07",19
147259,13346,"train",20,5,"16",11
523965,13356,"train",5,0,"12",26
341755,13369,"train",7,0,"16",16
255407,13394,"train",5,4,"09",30
918472,13398,"train",4,1,"15",30
210689,13408,"train",17,6,"11",12
617961,13410,"train",10,6,"11",22
106898,13426,"train",21,1,"16",23
755452,13442,"train",66,0,"20",4
938502,13446,"train",7,2,"23",30
38242,13459,"train",12,0,"16",7
183486,13460,"train",6,5,"11",30
293401,13471,"train",11,4,"17",30
724124,13487,"train",9,4,"14",0
998676,13488,"train",17,5,"14",18
766044,13498,"train",7,1,"06",26
440391,13506,"train",40,6,"21",5
467380,13515,"train",9,3,"10",14
76638,13517,"train",28,5,"13",4
923638,13521,"train",14,2,"08",22
484972,13541,"train",7,3,"13",14
615537,13552,"train",6,4,"12",5
21115,13556,"train",5,5,"16",30
904554,13557,"train",23,3,"16",6
838423,13560,"train",7,5,"07",30
304183,13567,"train",7,3,"18",30
804882,13570,"train",4,5,"19",30
949504,13576,"train",4,4,"12",24
381087,13583,"train",7,6,"12",18
250261,13600,"train",6,6,"07",9
977120,13604,"train",4,3,"10",12
770436,13606,"train",9,4,"10",19
283717,13619,"train",5,3,"14",30
826616,13638,"train",8,6,"16",27
89631,13642,"train",4,2,"14",6
644718,13648,"train",12,0,"17",10
196307,13669,"train",8,3,"18",30
864520,13689,"train",6,0,"09",22
932334,13694,"train",27,1,"15",30
937920,13696,"train",8,3,"21",9
22486,13717,"train",5,6,"15",12
154733,13748,"train",4,1,"08",30
610301,13749,"train",52,0,"08",7
449185,13758,"train",13,0,"10",19
662633,13765,"train",23,4,"20",30
488743,13807,"train",9,0,"15",5
700511,13817,"train",7,1,"01",8
435162,13832,"train",11,1,"18",6
749682,13846,"train",4,5,"17",30
58240,13852,"train",6,2,"11",30
890226,13858,"train",4,4,"13",30
758001,13865,"train",8,5,"10",11
332321,13884,"train",5,1,"19",30
358461,13885,"train",5,4,"15",0
52488,13888,"train",7,0,"08",29
779852,13891,"train",5,6,"15",30
942662,13903,"train",14,2,"14",30
927936,13906,"train",16,2,"16",5
859568,13917,"train",4,0,"20",30
192510,13921,"train",30,6,"09",15
607197,13941,"train",11,6,"18",24
244569,13959,"train",8,1,"16",10
274392,13966,"train",6,1,"10",26
481396,13998,"train",27,1,"09",7
723720,14003,"train",19,6,"10",17
543409,14004,"train",5,5,"15",30
883488,14042,"train",8,0,"12",15
908448,14108,"train",8,6,"16",27
35376,14114,"train",15,1,"20",24
918038,14126,"train",15,6,"07",30
283749,14135,"train",5,5,"08",30
285891,14139,"train",13,6,"13",23
9294,14151,"train",7,6,"13",13
65821,14153,"train",23,2,"13",8
547638,14167,"train",9,6,"16",30
505813,14173,"train",22,0,"09",7
984441,14175,"train",4,6,"09",30
705836,14176,"train",6,5,"08",16
644625,14184,"train",14,2,"17",14
69358,14188,"train",5,6,"19",8
590947,14192,"train",16,2,"15",8
961340,14196,"train",37,3,"09",12
152155,14216,"train",6,6,"15",28
792527,14239,"train",4,4,"08",3
125235,14243,"train",44,2,"13",12
210109,14258,"train",22,6,"21",7
850978,14260,"train",11,6,"14",30
70075,14263,"train",35,6,"14",11
331074,14267,"train",24,2,"17",9
303071,14270,"train",10,0,"08",30
886397,14281,"train",7,6,"16",14
969724,14292,"train",22,0,"19",2
178731,14299,"train",19,5,"06",6
209361,14312,"train",5,4,"14",30
719848,14317,"train",6,6,"15",9
563443,14321,"train",49,6,"23",26
77038,14342,"train",7,6,"13",30
934345,14351,"train",21,4,"10",13
330577,14371,"train",21,4,"10",20
209416,14385,"train",9,6,"18",20
964991,14393,"train",14,0,"12",30
861259,14404,"train",6,5,"10",10
63895,14408,"train",5,0,"14",6
913338,14416,"train",40,5,"16",7
353582,14432,"train",11,0,"05",8
779342,14438,"train",67,2,"19",6
140002,14440,"train",5,1,"13",7
482916,14449,"train",23,3,"22",14
520869,14454,"train",5,3,"16",24
338433,14464,"train",7,0,"09",30
239341,14467,"train",12,6,"14",2
977904,14468,"train",7,3,"14",9
762502,14483,"train",28,6,"17",6
536530,14493,"train",92,5,"15",3
780947,14524,"train",11,4,"17",16
257238,14568,"train",5,1,"15",20
534708,14571,"train",14,4,"15",13
237091,14578,"train",6,1,"18",30
675142,14606,"train",4,1,"18",27
508740,14608,"train",6,5,"12",15
450171,14614,"train",5,1,"12",7
624483,14633,"train",9,5,"15",30
657310,14647,"train",5,0,"18",30
21270,14653,"train",9,5,"06",30
373616,14666,"train",6,0,"13",8
385249,14667,"train",18,3,"22",13
143383,14668,"train",32,3,"12",8
750814,14680,"train",5,3,"22",30
733419,14689,"train",85,0,"00",2
812088,14695,"train",14,3,"10",30
351300,14700,"train",14,2,"12",30
129823,14725,"train",39,4,"10",13
948508,14736,"train",10,5,"11",22
142062,249,"train",10,4,"22",3
961500,256,"train",19,0,"11",28
894159,14757,"train",6,1,"10",30
441779,14767,"train",16,2,"23",3
676206,270,"train",23,6,"18",30
211686,14775,"train",17,6,"16",30
238864,14778,"train",19,6,"07",19
247949,14800,"train",34,0,"10",14
145016,283,"train",6,1,"12",3
78426,285,"train",5,5,"08",14
3529,286,"train",4,4,"09",19
405264,295,"train",24,2,"14",8
